0.284954,-0.17457,-0.175285,-0.170918,-0.166626,-0.162463,-0.158428,-0.154517,-0.150727,-0.147055,-0.143499,-0.140055,-0.136721,-0.133494,-0.130372,-0.127352,-0.124432,-0.121609,-0.118882,-0.116248,-0.113705,-0.111251,-0.108884,-0.106603,-0.104405,-0.102289,-0.100254,-0.0982968,-0.0964168,-0.0946125,-0.0928823,-0.0912249,-0.089639,-0.0881234,-0.0866769,-0.0852983,-0.0839866,-0.0827407,-0.0815597,-0.0804427,-0.0793887,-0.0783969,-0.0774666,-0.0765971,-0.0757875,-0.0750374,-0.0743462,-0.0737132,-0.0731379,-0.0726201,-0.0721591,-0.0717547,-0.0714066,-0.0711145,-0.0708781,-0.0706972,-0.0705717,-0.070493,-0.0697165,-0.00279018
-0.359227,0.0817624,0.0846001,0.0825201,0.0804481,0.0784385,0.0764904,0.0746023,0.0727726,0.071,0.069283,0.0676204,0.0660107,0.0644528,0.0629454,0.0614874,0.0600775,0.0587147,0.057398,0.0561263,0.0548985,0.0537138,0.0525712,0.0514698,0.0504088,0.0493873,0.0484045,0.0474596,0.0465519,0.0456808,0.0448454,0.0440452,0.0432795,0.0425478,0.0418494,0.0411838,0.0405504,0.0399489,0.0393787,0.0388394,0.0383305,0.0378517,0.0374025,0.0369827,0.0365918,0.0362296,0.0358959,0.0355903,0.0353125,0.0350625,0.0348399,0.0346447,0.0344766,0.0343356,0.0342214,0.0341341,0.0340735,0.0340355,0.0336606,0.00134716
-0.0044225,-6.42224e-05,-1.42421e-05,-1.3277e-05,-1.28841e-05,-1.2512e-05,-1.21539e-05,-1.18093e-05,-1.14777e-05,-1.11587e-05,-1.08519e-05,-1.05568e-05,-1.02731e-05,-1.00003e-05,-9.73818e-06,-9.48629e-06,-9.24432e-06,-9.01193e-06,-8.78881e-06,-8.57466e-06,-8.36917e-06,-8.17208e-06,-7.9831e-06,-7.80199e-06,-7.62849e-06,-7.46236e-06,-7.30338e-06,-7.15133e-06,-7.006e-06,-6.86719e-06,-6.73471e-06,-6.60838e-06,-6.48803e-06,-6.3735e-06,-6.26463e-06,-6.16126e-06,-6.06327e-06,-5.97053e-06,-5.8829e-06,-5.80027e-06,-5.72254e-06,-5.64959e-06,-5.58134e-06,-5.5177e-06,-5.45857e-06,-5.4039e-06,-5.35361e-06,-5.30763e-06,-5.2659e-06,-5.22839e-06,-5.19503e-06,-5.1658e-06,-5.14065e-06,-5.11955e-06,-5.10249e-06,-5.08945e-06,-5.08039e-06,-5.07471e-06,-5.01881e-06,-2.00862e-07
-0.00327858,0.000603227,0.000631205,0.000615835,0.000600444,0.000585512,0.000571033,0.000556996,0.000543391,0.000530207,0.000517434,0.000505063,0.000493083,0.000481486,0.000470262,0.000459404,0.000448903,0.00043875,0.000428938,0.00041946,0.000410308,0.000401475,0.000392955,0.000384741,0.000376826,0.000369205,0.000361871,0.00035482,0.000348045,0.000341542,0.000335305,0.00032933,0.000323612,0.000318147,0.00031293,0.000307958,0.000303226,0.000298732,0.000294471,0.000290441,0.000286637,0.000283058,0.000279701,0.000276563,0.000273641,0.000270933,0.000268438,0.000266153,0.000264077,0.000262207,0.000260543,0.000259083,0.000257826,0.000256771,0.000255918,0.000255265,0.000254812,0.000254527,0.000251724,1.00744e-05
-0.000494796,9.50206e-05,9.92879e-05,9.69637e-05,9.46313e-05,9.2364e-05,9.01613e-05,8.80218e-05,8.59442e-05,8.39272e-05,8.19694e-05,8.00697e-05,7.82269e-05,7.64399e-05,7.47074e-05,7.30285e-05,7.14021e-05,6.98271e-05,6.83026e-05,6.68276e-05,6.54012e-05,6.40226e-05,6.26907e-05,6.14049e-05,6.01643e-05,5.89681e-05,5.78156e-05,5.67061e-05,5.56387e-05,5.4613e-05,5.36282e-05,5.26837e-05,5.17789e-05,5.09132e-05,5.00861e-05,4.92971e-05,4.85456e-05,4.78312e-05,4.71534e-05,4.65118e-05,4.5906e-05,4.53355e-05,4.48e-05,4.42991e-05,4.38326e-05,4.34001e-05,4.30013e-05,4.2636e-05,4.2304e-05,4.20049e-05,4.17386e-05,4.1505e-05,4.13038e-05,4.11349e-05,4.09983e-05,4.08937e-05,4.08211e-05,4.07756e-05,4.03265e-05,1.61394e-06
0.000166259,-0.000128137,-0.000128088,-0.000124798,-0.000121575,-0.000118454,-0.000115433,-0.000112508,-0.000109679,-0.000106941,-0.000104293,-0.000101731,-9.9255e-05,-9.68614e-05,-9.45484e-05,-9.23138e-05,-9.01558e-05,-8.80723e-05,-8.60616e-05,-8.41218e-05,-8.22512e-05,-8.04482e-05,-7.87112e-05,-7.70385e-05,-7.54288e-05,-7.38806e-05,-7.23925e-05,-7.09631e-05,-6.95913e-05,-6.82758e-05,-6.70154e-05,-6.58091e-05,-6.46557e-05,-6.35542e-05,-6.25037e-05,-6.15032e-05,-6.05519e-05,-5.96488e-05,-5.87933e-05,-5.79845e-05,-5.72218e-05,-5.65045e-05,-5.58319e-05,-5.52034e-05,-5.46186e-05,-5.40769e-05,-5.35779e-05,-5.3121e-05,-5.2706e-05,-5.23324e-05,-5.19999e-05,-5.17083e-05,-5.14573e-05,-5.12466e-05,-5.10762e-05,-5.09459e-05,-5.08554e-05,-5.07986e-05,-5.02391e-05,-2.01066e-06
-0.000246687,3.69012e-05,3.92141e-05,3.83509e-05,3.74741e-05,3.66193e-05,3.57866e-05,3.49756e-05,3.41859e-05,3.34173e-05,3.26693e-05,3.19418e-05,3.12343e-05,3.05465e-05,2.98782e-05,2.92291e-05,2.85989e-05,2.79874e-05,2.73942e-05,2.6819e-05,2.62618e-05,2.57221e-05,2.51999e-05,2.46947e-05,2.42065e-05,2.37349e-05,2.32799e-05,2.28411e-05,2.24184e-05,2.20116e-05,2.16204e-05,2.12448e-05,2.08845e-05,2.05394e-05,2.02093e-05,1.98941e-05,1.95935e-05,1.93075e-05,1.9036e-05,1.87786e-05,1.85355e-05,1.83064e-05,1.80911e-05,1.78897e-05,1.7702e-05,1.75278e-05,1.73672e-05,1.722e-05,1.70861e-05,1.69655e-05,1.68581e-05,1.67639e-05,1.66827e-05,1.66145e-05,1.65594e-05,1.65171e-05,1.64879e-05,1.64695e-05,1.62881e-05,6.51877e-07
0.000291237,-0.000204774,-0.000205034,-0.000199822,-0.00019471,-0.000189758,-0.000184961,-0.000180317,-0.00017582,-0.000171467,-0.000167255,-0.00016318,-0.000159238,-0.000155425,-0.00015174,-0.000148178,-0.000144736,-0.000141413,-0.000138203,-0.000135106,-0.000132119,-0.000129238,-0.000126461,-0.000123787,-0.000121212,-0.000118734,-0.000116352,-0.000114064,-0.000111867,-0.000109759,-0.000107739,-0.000105806,-0.000103956,-0.00010219,-0.000100504,-9.88991e-05,-9.73723e-05,-9.59227e-05,-9.45491e-05,-9.32503e-05,-9.20253e-05,-9.0873e-05,-8.97924e-05,-8.87826e-05,-8.78428e-05,-8.69722e-05,-8.617e-05,-8.54356e-05,-8.47683e-05,-8.41677e-05,-8.36331e-05,-8.31642e-05,-8.27606e-05,-8.24219e-05,-8.21478e-05,-8.19381e-05,-8.17926e-05,-8.17013e-05,-8.08014e-05,-3.23381e-06
0.000389749,-0.000413849,-0.000412292,-0.000401905,-0.000391735,-0.000381877,-0.000372324,-0.000363069,-0.000354104,-0.000345421,-0.000337015,-0.000328877,-0.000321001,-0.000313381,-0.000306011,-0.000298884,-0.000291996,-0.000285339,-0.00027891,-0.000272702,-0.000266711,-0.000260931,-0.000255358,-0.000249988,-0.000244816,-0.000239838,-0.00023505,-0.000230448,-0.000226028,-0.000221787,-0.000217721,-0.000213828,-0.000210102,-0.000206543,-0.000203146,-0.00019991,-0.000196831,-0.000193907,-0.000191136,-0.000188515,-0.000186043,-0.000183717,-0.000181535,-0.000179496,-0.000177597,-0.000175839,-0.000174218,-0.000172734,-0.000171386,-0.000170172,-0.000169092,-0.000168144,-0.000167328,-0.000166643,-0.000166089,-0.000165665,-0.000165371,-0.000165187,-0.000163367,-6.53824e-06
0.000385291,-0.000649285,-0.00064438,-0.000628159,-0.000612303,-0.000596931,-0.000582034,-0.000567598,-0.000553614,-0.000540068,-0.000526951,-0.000514252,-0.000501961,-0.000490068,-0.000478563,-0.000467437,-0.000456681,-0.000446287,-0.000436246,-0.00042655,-0.000417192,-0.000408163,-0.000399457,-0.000391066,-0.000382985,-0.000375206,-0.000367723,-0.00036053,-0.000353621,-0.000346991,-0.000340635,-0.000334547,-0.000328722,-0.000323157,-0.000317846,-0.000312785,-0.00030797,-0.000303397,-0.000299062,-0.000294963,-0.000291096,-0.000287457,-0.000284044,-0.000280854,-0.000277884,-0.000275133,-0.000272597,-0.000270276,-0.000268166,-0.000266267,-0.000264577,-0.000263094,-0.000261817,-0.000260746,-0.000259879,-0.000259216,-0.000258756,-0.000258467,-0.00025562,-1.02304e-05
-6.28408e-05,-0.000677614,-0.000667343,-0.000650488,-0.000634068,-0.000618152,-0.000602726,-0.000587778,-0.000573297,-0.000559271,-0.000545689,-0.000532539,-0.000519811,-0.000507496,-0.000495582,-0.000484061,-0.000472924,-0.00046216,-0.000451763,-0.000441723,-0.000432032,-0.000422682,-0.000413667,-0.000404978,-0.000396609,-0.000388554,-0.000380805,-0.000373356,-0.000366202,-0.000359336,-0.000352754,-0.00034645,-0.000340418,-0.000334655,-0.000329155,-0.000323914,-0.000318927,-0.000314192,-0.000309703,-0.000305458,-0.000301453,-0.000297685,-0.000294151,-0.000290847,-0.000287772,-0.000284923,-0.000282297,-0.000279893,-0.000277708,-0.000275742,-0.000273991,-0.000272455,-0.000271133,-0.000270024,-0.000269126,-0.00026844,-0.000267963,-0.000267664,-0.000264716,-1.05944e-05
-0.000579263,-0.000531586,-0.00051763,-0.000504465,-0.000491708,-0.000479344,-0.000467361,-0.000455752,-0.000444505,-0.000433613,-0.000423066,-0.000412857,-0.000402976,-0.000393415,-0.000384168,-0.000375225,-0.000366581,-0.000358228,-0.00035016,-0.00034237,-0.000334851,-0.000327597,-0.000320603,-0.000313863,-0.000307372,-0.000301124,-0.000295114,-0.000289337,-0.00028379,-0.000278466,-0.000273362,-0.000268474,-0.000263797,-0.000259329,-0.000255065,-0.000251002,-0.000247137,-0.000243466,-0.000239987,-0.000236697,-0.000233593,-0.000230672,-0.000227933,-0.000225372,-0.000222989,-0.000220781,-0.000218746,-0.000216883,-0.00021519,-0.000213666,-0.00021231,-0.00021112,-0.000210095,-0.000209236,-0.00020854,-0.000208008,-0.000207639,-0.000207407,-0.000205122,-8.20935e-06
-0.000724078,-0.000410384,-0.000396516,-0.000386374,-0.00037658,-0.00036709,-0.000357894,-0.000348984,-0.000340355,-0.000331999,-0.000323908,-0.000316076,-0.000308498,-0.000301166,-0.000294075,-0.000287218,-0.000280591,-0.000274188,-0.000268003,-0.000262032,-0.00025627,-0.000250711,-0.000245352,-0.000240189,-0.000235215,-0.000230429,-0.000225825,-0.000221401,-0.000217152,-0.000213075,-0.000209166,-0.000205424,-0.000201843,-0.000198422,-0.000195158,-0.000192047,-0.000189088,-0.000186279,-0.000183616,-0.000181097,-0.000178721,-0.000176486,-0.00017439,-0.000172431,-0.000170607,-0.000168917,-0.00016736,-0.000165934,-0.000164639,-0.000163473,-0.000162435,-0.000161524,-0.000160741,-0.000160083,-0.000159551,-0.000159144,-0.000158861,-0.000158684,-0.000156936,-6.28085e-06
-0.00100614,-0.000125692,-0.000112682,-0.000109632,-0.000106788,-0.000104036,-0.000101373,-9.87951e-05,-9.63014e-05,-9.38891e-05,-9.15561e-05,-8.93003e-05,-8.71197e-05,-8.50122e-05,-8.2976e-05,-8.10092e-05,-7.91102e-05,-7.7277e-05,-7.55081e-05,-7.3802e-05,-7.21569e-05,-7.05716e-05,-6.90444e-05,-6.75741e-05,-6.61594e-05,-6.47988e-05,-6.34913e-05,-6.22356e-05,-6.10305e-05,-5.98751e-05,-5.87683e-05,-5.7709e-05,-5.66963e-05,-5.57293e-05,-5.48071e-05,-5.3929e-05,-5.30941e-05,-5.23016e-05,-5.15509e-05,-5.08413e-05,-5.01721e-05,-4.95428e-05,-4.89528e-05,-4.84016e-05,-4.78886e-05,-4.74135e-05,-4.69758e-05,-4.65752e-05,-4.62112e-05,-4.58836e-05,-4.55921e-05,-4.53364e-05,-4.51162e-05,-4.49316e-05,-4.47821e-05,-4.46678e-05,-4.45885e-05,-4.45387e-05,-4.40481e-05,-1.76288e-06
-0.00143669,0.000418257,0.000428423,0.000417933,0.000407525,0.000397427,0.000387633,0.000378137,0.000368931,0.000360009,0.000351363,0.000342988,0.000334876,0.000327023,0.000319421,0.000312065,0.00030495,0.00029807,0.00029142,0.000284995,0.000278791,0.000272802,0.000267024,0.000261452,0.000256084,0.000250913,0.000245938,0.000241153,0.000236555,0.000232141,0.000227907,0.000223851,0.000219968,0.000216257,0.000212715,0.000209338,0.000206124,0.000203071,0.000200177,0.000197439,0.000194855,0.000192423,0.000190142,0.000188009,0.000186023,0.000184183,0.000182487,0.000180934,0.000179523,0.000178252,0.000177121,0.000176129,0.000175274,0.000174557,0.000173977,0.000173533,0.000173225,0.000173032,0.000171126,6.84876e-06
-0.00126835,0.000882949,0.000884744,0.000862771,0.000841189,0.000820256,0.000799959,0.000780283,0.000761213,0.000742735,0.000724832,0.000707493,0.000690704,0.000674451,0.000658723,0.000643507,0.000628791,0.000614565,0.000600817,0.000587536,0.000574713,0.000562338,0.0005504,0.000538892,0.000527803,0.000517126,0.000506852,0.000496974,0.000487483,0.000478373,0.000469636,0.000461266,0.000453257,0.000445601,0.000438294,0.000431329,0.000424702,0.000418406,0.000412438,0.000406793,0.000401466,0.000396453,0.000391751,0.000387355,0.000383262,0.00037947,0.000375975,0.000372775,0.000369866,0.000367248,0.000364917,0.000362872,0.000361112,0.000359634,0.000358439,0.000357525,0.00035689,0.000356492,0.000352565,1.41103e-05
-0.000478383,0.00104446,0.00103524,0.00100938,0.000984108,0.0009596,0.000935837,0.000912802,0.000890478,0.000868846,0.00084789,0.000827593,0.000807941,0.000788918,0.00077051,0.000752701,0.000735479,0.000718829,0.00070274,0.000687199,0.000672194,0.000657713,0.000643744,0.000630278,0.000617304,0.000604812,0.000592792,0.000581235,0.000570131,0.000559473,0.000549253,0.000539461,0.000530091,0.000521136,0.000512588,0.000504441,0.000496689,0.000489326,0.000482345,0.000475742,0.000469511,0.000463648,0.000458148,0.000453007,0.00044822,0.000443785,0.000439698,0.000435954,0.000432553,0.00042949,0.000426765,0.000424373,0.000422314,0.000420587,0.000419189,0.000418119,0.000417377,0.000416911,0.000412319,1.65017e-05
0.000405935,0.000945896,0.000928234,0.000904944,0.000882284,0.00086031,0.000839005,0.000818353,0.000798337,0.000778942,0.000760153,0.000741956,0.000724337,0.000707281,0.000690777,0.00067481,0.000659369,0.000644442,0.000630018,0.000616084,0.000602631,0.000589648,0.000577125,0.000565052,0.00055342,0.00054222,0.000531444,0.000521082,0.000511128,0.000501573,0.00049241,0.000483631,0.000475231,0.000467202,0.000459539,0.000452235,0.000445285,0.000438684,0.000432425,0.000426505,0.000420919,0.000415663,0.000410732,0.000406123,0.000401832,0.000397856,0.000394191,0.000390835,0.000387786,0.000385041,0.000382597,0.000380453,0.000378607,0.000377058,0.000375805,0.000374846,0.000374181,0.000373763,0.000369646,1.47939e-05
0.000639288,0.000941438,0.000921264,0.000898131,0.000875654,0.000853856,0.000832721,0.000812233,0.000792376,0.000773134,0.000754494,0.00073644,0.000718958,0.000702036,0.00068566,0.000669818,0.000654497,0.000639685,0.000625372,0.000611545,0.000598195,0.000585311,0.000572884,0.000560903,0.000549359,0.000538244,0.000527549,0.000517265,0.000507386,0.000497902,0.000488808,0.000480095,0.000471758,0.000463789,0.000456182,0.000448933,0.000442034,0.000435481,0.000429269,0.000423393,0.000417848,0.000412631,0.000407736,0.000403161,0.000398901,0.000394954,0.000391316,0.000387985,0.000384958,0.000382233,0.000379807,0.000377679,0.000375846,0.000374309,0.000373065,0.000372113,0.000371452,0.000371038,0.000366951,1.4686e-05
0.000798566,0.000907896,0.000886424,0.000864144,0.000842518,0.000821545,0.00080121,0.000781498,0.000762393,0.00074388,0.000725945,0.000708575,0.000691756,0.000675474,0.000659718,0.000644475,0.000629734,0.000615483,0.000601711,0.000588408,0.000575563,0.000563167,0.00055121,0.000539682,0.000528575,0.000517881,0.00050759,0.000497696,0.00048819,0.000479066,0.000470315,0.000461932,0.00045391,0.000446243,0.000438924,0.000431949,0.000425311,0.000419006,0.000413029,0.000407375,0.00040204,0.00039702,0.000392311,0.000387908,0.00038381,0.000380012,0.000376512,0.000373307,0.000370394,0.000367772,0.000365438,0.00036339,0.000361627,0.000360148,0.000358951,0.000358035,0.000357399,0.000357,0.000353068,1.41304e-05
0.000777627,0.000925393,0.000903901,0.000881178,0.000859117,0.000837724,0.000816982,0.000796876,0.000777388,0.000758506,0.000740213,0.000722496,0.000705341,0.000688736,0.000672666,0.00065712,0.000642086,0.000627552,0.000613508,0.000599941,0.000586842,0.0005742,0.000562006,0.000550251,0.000538925,0.000528019,0.000517526,0.000507436,0.000497743,0.000488439,0.000479516,0.000470969,0.000462789,0.000454971,0.000447508,0.000440396,0.000433628,0.0004272,0.000421105,0.000415341,0.000409901,0.000404782,0.000399981,0.000395492,0.000391314,0.000387442,0.000383873,0.000380605,0.000377636,0.000374962,0.000372582,0.000370494,0.000368697,0.000367189,0.000365968,0.000365034,0.000364386,0.00036398,0.000359971,1.44066e-05
0.000931427,0.00084737,0.000825269,0.000804505,0.000784373,0.00076485,0.00074592,0.00072757,0.000709785,0.000692552,0.000675856,0.000659686,0.000644028,0.000628871,0.000614203,0.000600013,0.00058629,0.000573024,0.000560203,0.000547818,0.00053586,0.00052432,0.000513188,0.000502456,0.000492116,0.00048216,0.00047258,0.000463369,0.000454519,0.000446024,0.000437877,0.000430073,0.000422604,0.000415466,0.000408652,0.000402158,0.000395979,0.000390109,0.000384544,0.00037928,0.000374313,0.000369639,0.000365255,0.000361156,0.000357341,0.000353805,0.000350546,0.000347562,0.00034485,0.000342409,0.000340236,0.000338329,0.000336688,0.00033531,0.000334196,0.000333343,0.000332751,0.00033238,0.000328719,1.31559e-05
