1.53007,0.105234,-0.443871,0.211568,0.451969,-0.127809
1.47579,0.182792,-0.437822,0.373424,0.460466,0.339863
1.42244,0.229141,-0.430161,0.531858,0.469548,0.36329
1.37015,0.259956,-0.42105,0.659168,0.473621,0.162908
1.31903,0.278263,-0.411018,0.725962,0.472628,-0.0397014
1.27737,0.293818,-0.387641,0.724623,0.467931,-0.187901
1.23046,0.317902,-0.376173,0.692351,0.463764,-0.166654
1.18508,0.357868,-0.364912,0.677177,0.462206,-0.0623325
1.14201,0.415596,-0.351639,0.708009,0.463255,0.0419622
1.10069,0.49565,-0.339379,0.790927,0.462962,-0.011739
1.06095,0.604039,-0.325762,0.909506,0.456952,-0.240367
1.02493,0.711807,-0.31113,1.02843,0.44052,-0.657304
0.991798,0.789473,-0.295451,1.11832,0.390601,-1.99676
0.961451,0.840571,-0.279983,1.18625,0.28481,-4.23163
0.933781,0.886977,-0.262856,1.25655,0.107266,-7.10177
0.908767,0.91623,-0.238868,1.33836,-0.150691,-10.3183
0.885759,0.638764,-0.220643,1.19558,-0.456836,-12.2458
0.862023,0.359337,-0.205143,0.88911,-0.453014,0.152852
0.8346,0.258791,-0.198213,0.608144,-0.469062,-0.641888
0.81077,0.184758,-0.184628,0.328626,-0.478822,-0.390424
0.787623,0.0264452,-0.177562,0.0417891,-0.47728,0.0617002
0.763049,-0.216946,-0.173334,-0.245025,-0.471679,0.224019
0.736491,-0.444742,-0.171932,-0.526547,-0.47165,0.00118251
0.708226,-0.594337,-0.173234,-0.794571,-0.473246,-0.0638508
0.67881,-0.632505,-0.176973,-1.02063,-0.464918,0.333112
0.648858,-0.608241,-0.182404,-1.16283,-0.446495,0.736934
0.618102,-0.643248,-0.188816,-1.24567,-0.413863,1.30527
0.585923,-0.732764,-0.195864,-1.30951,-0.358012,2.23405
0.55211,-0.821335,-0.203541,-1.37532,-0.263305,3.78827
0.516916,-0.871953,-0.213017,-1.43976,-0.0929762,6.81316
0.480787,-0.824299,-0.221705,-1.45761,0.174086,10.6825
0.445602,-0.475406,-0.229297,-1.26784,0.476811,12.109
0.409219,-0.0123003,-0.240605,-0.989296,0.431094,-1.82866
0.365725,0.116066,-0.278732,-0.914541,0.360582,-2.82048
0.331673,0.0857535,-0.284566,-0.844023,0.259008,-4.06295
0.297432,0.154243,-0.289519,-0.673081,0.127739,-5.25076
0.264792,0.39915,-0.291628,-0.444629,-0.00422758,-5.27868
0.236078,0.710002,-0.287678,-0.0834519,-0.109743,-4.22063
0.209909,0.845174,-0.282643,0.222243,-0.189151,-3.17632
0.184132,0.576423,-0.27654,0.178674,-0.257171,-2.7208
0.155478,0.157386,-0.273158,-0.0636894,-0.327403,-2.80926
0.124074,-0.0864089,-0.271548,-0.198968,-0.381838,-2.17741
0.0918538,-0.152624,-0.269407,-0.203725,-0.400242,-0.736148
0.0596011,-0.229975,-0.268171,-0.242144,-0.372338,1.11615
0.0264409,-0.410049,-0.266974,-0.380176,-0.296063,3.05099
-0.00834293,-0.611457,-0.268295,-0.567023,-0.178651,4.69651
-0.0450434,-0.813974,-0.271559,-0.77711,-0.011522,6.68514
-0.0834178,-0.892696,-0.276504,-0.920551,0.233875,9.81586
-0.120786,-0.55512,-0.280028,-0.779405,0.446714,8.51358
-0.155066,-0.248506,-0.282368,-0.572175,0.436352,-0.41446
-0.18763,-0.146014,-0.282979,-0.426833,0.426359,-0.39972
-0.219255,-0.082992,-0.281927,-0.259787,0.409096,-0.690553
-0.24191,0.00210005,-0.255145,-0.0808814,0.381846,-1.08999
-0.26792,0.176382,-0.248818,0.111987,0.352846,-1.15998
-0.290691,0.431374,-0.238766,0.340052,0.326161,-1.06741
-0.309882,0.639008,-0.227926,0.552171,0.289462,-1.46799
-0.326118,0.764715,-0.215079,0.742575,0.216573,-2.91553
-0.340124,0.811542,-0.198709,0.941485,0.0887916,-5.11127
-0.352075,0.828776,-0.181717,1.1478,-0.0986945,-7.49944
-0.362866,0.630024,-0.163766,1.13599,-0.322463,-8.95072
-0.373934,0.422956,-0.146308,0.854107,-0.451512,-5.16196
-0.384316,0.370866,-0.132986,0.611335,-0.451301,0.00843709
